Clemero01,Babe Ruth Award,1971,NL,,OF
Bluevi01,Cy Young Award,1971,AL,,
Jenkife01,Cy Young Award,1971,NL,,
Scottge02,Gold Glove,1971,AL,,1B
Johnsda02,Gold Glove,1971,AL,,2B
Robinbr01,Gold Glove,1971,AL,,3B
Fossera01,Gold Glove,1971,AL,,C
Blairpa01,Gold Glove,1971,AL,,OF
Otisam01,Gold Glove,1971,AL,,OF
Yastrca01,Gold Glove,1971,AL,,OF
Kaatji01,Gold Glove,1971,AL,,P
Belanma01,Gold Glove,1971,AL,,SS
Parkewe01,Gold Glove,1971,NL,,1B
Helmsto01,Gold Glove,1971,NL,,2B
Raderdo02,Gold Glove,1971,NL,,3B
Benchjo01,Gold Glove,1971,NL,,C
Bondsbo01,Gold Glove,1971,NL,,OF
Clemero01,Gold Glove,1971,NL,,OF
Daviswi02,Gold Glove,1971,NL,,OF
Gibsobo01,Gold Glove,1971,NL,,P
Harrebu01,Gold Glove,1971,NL,,SS
Torrejo01,Hutch Award,1971,ML,,
Killeha01,Lou Gehrig Memorial Award,1971,ML,,
Bluevi01,Most Valuable Player,1971,AL,,
Torrejo01,Most Valuable Player,1971,NL,,
Mayswi01,Roberto Clemente Award,1971,ML,,
Chambch01,Rookie of the Year,1971,AL,,
Williea02,Rookie of the Year,1971,NL,,
Cashno01,TSN All-Star,1971,AL,,1B
Rojasco01,TSN All-Star,1971,AL,,2B
Robinbr01,TSN All-Star,1971,AL,,3B
Freehbi01,TSN All-Star,1971,AL,,C
Bluevi01,TSN All-Star,1971,AL,,LHP
Murcebo01,TSN All-Star,1971,AL,,OF
Olivato01,TSN All-Star,1971,AL,,OF
Retteme01,TSN All-Star,1971,AL,,OF
Palmeji01,TSN All-Star,1971,AL,,RHP
Cardele01,TSN All-Star,1971,AL,,SS
Mayle01,TSN All-Star,1971,NL,,1B
Beckegl01,TSN All-Star,1971,NL,,2B
Torrejo01,TSN All-Star,1971,NL,,3B
Sanguma01,TSN All-Star,1971,NL,,C
Carltst01,TSN All-Star,1971,NL,,LHP
Aaronha01,TSN All-Star,1971,NL,,OF
Daviswi02,TSN All-Star,1971,NL,,OF
Stargwi01,TSN All-Star,1971,NL,,OF
Jenkife01,TSN All-Star,1971,NL,,RHP
Harrebu01,TSN All-Star,1971,NL,,SS
Sandeke01,TSN Fireman of the Year,1971,AL,,
Giustda01,TSN Fireman of the Year,1971,NL,,
Torrejo01,TSN Major League Player of the Year,1971,ML,,
Bluevi01,TSN Pitcher of the Year,1971,AL,,
Jenkife01,TSN Pitcher of the Year,1971,NL,,
Olivato01,TSN Player of the Year,1971,AL,,
Torrejo01,TSN Player of the Year,1971,NL,,
Clemero01,World Series MVP,1971,ML,,
Morgajo02,All-Star Game MVP,1972,ML,,
Tenacge01,Babe Ruth Award,1972,AL,,C
Perryga01,Cy Young Award,1972,AL,,
Carltst01,Cy Young Award,1972,NL,,
Scottge02,Gold Glove,1972,AL,,1B
Griffdo01,Gold Glove,1972,AL,,2B
Robinbr01,Gold Glove,1972,AL,,3B
Fiskca01,Gold Glove,1972,AL,,C
Berryke01,Gold Glove,1972,AL,,OF
Blairpa01,Gold Glove,1972,AL,,OF
Murcebo01,Gold Glove,1972,AL,,OF
Kaatji01,Gold Glove,1972,AL,,P
Brinked01,Gold Glove,1972,AL,,SS
Parkewe01,Gold Glove,1972,NL,,1B
Millafe01,Gold Glove,1972,NL,,2B
Raderdo02,Gold Glove,1972,NL,,3B
Benchjo01,Gold Glove,1972,NL,,C
Cedence01,Gold Glove,1972,NL,,OF
Clemero01,Gold Glove,1972,NL,,OF
Daviswi02,Gold Glove,1972,NL,,OF
Gibsobo01,Gold Glove,1972,NL,,P
Bowala01,Gold Glove,1972,NL,,SS
Tolanbo01,Hutch Award,1972,ML,,
Parkewe01,Lou Gehrig Memorial Award,1972,ML,,
Allendi01,Most Valuable Player,1972,AL,,
Benchjo01,Most Valuable Player,1972,NL,,
Carltst01,Pitching Triple Crown,1972,NL,,
Robinbr01,Roberto Clemente Award,1972,ML,,
Fiskca01,Rookie of the Year,1972,AL,,
Matlajo01,Rookie of the Year,1972,NL,,
Allendi01,TSN All-Star,1972,AL,,1B
Carewro01,TSN All-Star,1972,AL,,2B
Robinbr01,TSN All-Star,1972,AL,,3B
Fiskca01,TSN All-Star,1972,AL,,C
Woodwi01,TSN All-Star,1972,AL,,LHP
Murcebo01,TSN All-Star,1972,AL,,OF
Rudijo01,TSN All-Star,1972,AL,,OF
Scheiri01,TSN All-Star,1972,AL,,OF
Perryga01,TSN All-Star,1972,AL,,RHP
Aparilu01,TSN All-Star,1972,AL,,SS
Stargwi01,TSN All-Star,1972,NL,,1B
Morgajo02,TSN All-Star,1972,NL,,2B
Santoro01,TSN All-Star,1972,NL,,3B
Benchjo01,TSN All-Star,1972,NL,,C
Carltst01,TSN All-Star,1972,NL,,LHP
Cedence01,TSN All-Star,1972,NL,,OF
Clemero01,TSN All-Star,1972,NL,,OF
Willibi01,TSN All-Star,1972,NL,,OF
Jenkife01,TSN All-Star,1972,NL,,RHP
Speiech01,TSN All-Star,1972,NL,,SS
Lylesp01,TSN Fireman of the Year,1972,AL,,
Carrocl02,TSN Fireman of the Year,1972,NL,,
Willibi01,TSN Major League Player of the Year,1972,ML,,
Woodwi01,TSN Pitcher of the Year,1972,AL,,
Carltst01,TSN Pitcher of the Year,1972,NL,,
Allendi01,TSN Player of the Year,1972,AL,,
Willibi01,TSN Player of the Year,1972,NL,,
Tenacge01,World Series MVP,1972,ML,,
Bondsbo01,All-Star Game MVP,1973,ML,,
Campabe01,Babe Ruth Award,1973,AL,,SS
Palmeji01,Cy Young Award,1973,AL,,
Seaveto01,Cy Young Award,1973,NL,,
Scottge02,Gold Glove,1973,AL,,1B
Grichbo01,Gold Glove,1973,AL,,2B
Robinbr01,Gold Glove,1973,AL,,3B
Munsoth01,Gold Glove,1973,AL,,C
Blairpa01,Gold Glove,1973,AL,,OF
Otisam01,Gold Glove,1973,AL,,OF
Stanlmi01,Gold Glove,1973,AL,,OF
Kaatji01,Gold Glove,1973,AL,,P
Belanma01,Gold Glove,1973,AL,,SS
Jorgemi01,Gold Glove,1973,NL,,1B
Morgajo02,Gold Glove,1973,NL,,2B
Raderdo02,Gold Glove,1973,NL,,3B
Benchjo01,Gold Glove,1973,NL,,C
Bondsbo01,Gold Glove,1973,NL,,OF
Cedence01,Gold Glove,1973,NL,,OF
Daviswi02,Gold Glove,1973,NL,,OF
Gibsobo01,Gold Glove,1973,NL,,P
Metzgro01,Gold Glove,1973,NL,,SS
Hillejo01,Hutch Award,1973,ML,,
Santoro01,Lou Gehrig Memorial Award,1973,ML,,
Jacksre01,Most Valuable Player,1973,AL,,
Rosepe01,Most Valuable Player,1973,NL,,
Kalinal01,Roberto Clemente Award,1973,ML,,
Bumbral01,Rookie of the Year,1973,AL,,
Matthga01,Rookie of the Year,1973,NL,,
Maybejo01,TSN All-Star,1973,AL,,1B
Carewro01,TSN All-Star,1973,AL,,2B
Bandosa01,TSN All-Star,1973,AL,,3B
Munsoth01,TSN All-Star,1973,AL,,C
Holtzke01,TSN All-Star,1973,AL,,LHP
Jacksre01,TSN All-Star,1973,AL,,OF
Murcebo01,TSN All-Star,1973,AL,,OF
Otisam01,TSN All-Star,1973,AL,,OF
Palmeji01,TSN All-Star,1973,AL,,RHP
Campabe01,TSN All-Star,1973,AL,,SS
Perezto01,TSN All-Star,1973,NL,,1B
Johnsda02,TSN All-Star,1973,NL,,2B
Evansda01,TSN All-Star,1973,NL,,3B
Benchjo01,TSN All-Star,1973,NL,,C
Bryanro01,TSN All-Star,1973,NL,,LHP
Bondsbo01,TSN All-Star,1973,NL,,OF
Cedence01,TSN All-Star,1973,NL,,OF
Rosepe01,TSN All-Star,1973,NL,,OF
Seaveto01,TSN All-Star,1973,NL,,RHP
Russebi01,TSN All-Star,1973,NL,,SS
Hillejo01,TSN Fireman of the Year,1973,AL,,
Marshmi01,TSN Fireman of the Year,1973,NL,,
Jacksre01,TSN Major League Player of the Year,1973,ML,,
Palmeji01,TSN Pitcher of the Year,1973,AL,,
Bryanro01,TSN Pitcher of the Year,1973,NL,,
Jacksre01,TSN Player of the Year,1973,AL,,
Bondsbo01,TSN Player of the Year,1973,NL,,
Jacksre01,World Series MVP,1973,ML,,
Garvest01,All-Star Game MVP,1974,ML,,
Greendi01,Babe Ruth Award,1974,AL,,2B
Hunteca01,Cy Young Award,1974,AL,,
Marshmi01,Cy Young Award,1974,NL,,
Scottge02,Gold Glove,1974,AL,,1B
Grichbo01,Gold Glove,1974,AL,,2B
Robinbr01,Gold Glove,1974,AL,,3B
Munsoth01,Gold Glove,1974,AL,,C
Blairpa01,Gold Glove,1974,AL,,OF
Otisam01,Gold Glove,1974,AL,,OF
Rudijo01,Gold Glove,1974,AL,,OF
Kaatji01,Gold Glove,1974,AL,,P
Belanma01,Gold Glove,1974,AL,,SS
Garvest01,Gold Glove,1974,NL,,1B
Morgajo02,Gold Glove,1974,NL,,2B
Raderdo02,Gold Glove,1974,NL,,3B
Benchjo01,Gold Glove,1974,NL,,C
Bondsbo01,Gold Glove,1974,NL,,OF
Cedence01,Gold Glove,1974,NL,,OF
Geronce01,Gold Glove,1974,NL,,OF
Messean01,Gold Glove,1974,NL,,P
Conceda01,Gold Glove,1974,NL,,SS
Thompda01,Hutch Award,1974,ML,,
Stargwi01,Lou Gehrig Memorial Award,1974,ML,,
Burroje01,Most Valuable Player,1974,AL,,
Garvest01,Most Valuable Player,1974,NL,,
Stargwi01,Roberto Clemente Award,1974,ML,,
Hargrmi01,Rookie of the Year,1974,AL,,
Mcbriba01,Rookie of the Year,1974,NL,,
Allendi01,TSN All-Star,1974,AL,,1B
Carewro01,TSN All-Star,1974,AL,,2B
Bandosa01,TSN All-Star,1974,AL,,3B
Munsoth01,TSN All-Star,1974,AL,,C
Davisto02,TSN All-Star,1974,AL,,DH
Cuellmi01,TSN All-Star,1974,AL,,LHP
Blairpa01,TSN All-Star,1974,AL,,OF
Burroje01,TSN All-Star,1974,AL,,OF
Rudijo01,TSN All-Star,1974,AL,,OF
Hunteca01,TSN All-Star,1974,AL,,RHP
Campabe01,TSN All-Star,1974,AL,,SS
Garvest01,TSN All-Star,1974,NL,,1B
Morgajo02,TSN All-Star,1974,NL,,2B
Schmimi01,TSN All-Star,1974,NL,,3B
Benchjo01,TSN All-Star,1974,NL,,C
Gulledo01,TSN All-Star,1974,NL,,LHP
Brocklo01,TSN All-Star,1974,NL,,OF
Wynnji01,TSN All-Star,1974,NL,,OF
Ziskri01,TSN All-Star,1974,NL,,OF
Messean01,TSN All-Star,1974,NL,,RHP
Conceda01,TSN All-Star,1974,NL,,SS
Forstte01,TSN Fireman of the Year,1974,AL,,
Marshmi01,TSN Fireman of the Year,1974,NL,,
Brocklo01,TSN Major League Player of the Year,1974,ML,,
Hunteca01,TSN Pitcher of the Year,1974,AL,,
Marshmi01,TSN Pitcher of the Year,1974,NL,,
Burroje01,TSN Player of the Year,1974,AL,,
Brocklo01,TSN Player of the Year,1974,NL,,
Fingero01,World Series MVP,1974,ML,,
Madlobi01,All-Star Game MVP,1975,ML,Y,
Matlajo01,All-Star Game MVP,1975,ML,Y,
Tiantlu01,Babe Ruth Award,1975,AL,,P
Palmeji01,Cy Young Award,1975,AL,,
Seaveto01,Cy Young Award,1975,NL,,
Scottge02,Gold Glove,1975,AL,,1B
Grichbo01,Gold Glove,1975,AL,,2B
Robinbr01,Gold Glove,1975,AL,,3B
Munsoth01,Gold Glove,1975,AL,,C
Blairpa01,Gold Glove,1975,AL,,OF
Lynnfr01,Gold Glove,1975,AL,,OF
Rudijo01,Gold Glove,1975,AL,,OF
Kaatji01,Gold Glove,1975,AL,,P
Belanma01,Gold Glove,1975,AL,,SS
Garvest01,Gold Glove,1975,NL,,1B
Morgajo02,Gold Glove,1975,NL,,2B
Reitzke01,Gold Glove,1975,NL,,3B
Benchjo01,Gold Glove,1975,NL,,C
Cedence01,Gold Glove,1975,NL,,OF
Geronce01,Gold Glove,1975,NL,,OF
Maddoga01,Gold Glove,1975,NL,,OF
Messean01,Gold Glove,1975,NL,,P
Conceda01,Gold Glove,1975,NL,,SS
Nolanga01,Hutch Award,1975,ML,,
Benchjo01,Lou Gehrig Memorial Award,1975,ML,,
Lynnfr01,Most Valuable Player,1975,AL,,
Morgajo02,Most Valuable Player,1975,NL,,
Brocklo01,Roberto Clemente Award,1975,ML,,
Lynnfr01,Rookie of the Year,1975,AL,,
Montejo01,Rookie of the Year,1975,NL,,
Maybejo01,TSN All-Star,1975,AL,,1B
Carewro01,TSN All-Star,1975,AL,,2B
Nettlgr01,TSN All-Star,1975,AL,,3B
Munsoth01,TSN All-Star,1975,AL,,C
Hortowi01,TSN All-Star,1975,AL,,DH
Kaatji01,TSN All-Star,1975,AL,,LHP
Jacksre01,TSN All-Star,1975,AL,,OF
Lynnfr01,TSN All-Star,1975,AL,,OF
Riceji01,TSN All-Star,1975,AL,,OF
Palmeji01,TSN All-Star,1975,AL,,RHP
Harrato01,TSN All-Star,1975,AL,,SS
Garvest01,TSN All-Star,1975,NL,,1B
Morgajo02,TSN All-Star,1975,NL,,2B
Madlobi01,TSN All-Star,1975,NL,,3B
Benchjo01,TSN All-Star,1975,NL,,C
Jonesra01,TSN All-Star,1975,NL,,LHP
Luzingr01,TSN All-Star,1975,NL,,OF
Oliveal01,TSN All-Star,1975,NL,,OF
Parkeda01,TSN All-Star,1975,NL,,OF
Seaveto01,TSN All-Star,1975,NL,,RHP
Bowala01,TSN All-Star,1975,NL,,SS
Gossari01,TSN Fireman of the Year,1975,AL,,
Hraboal01,TSN Fireman of the Year,1975,NL,,
Morgajo02,TSN Major League Player of the Year,1975,ML,,
Palmeji01,TSN Pitcher of the Year,1975,AL,,
Seaveto01,TSN Pitcher of the Year,1975,NL,,
Lynnfr01,TSN Player of the Year,1975,AL,,
Morgajo02,TSN Player of the Year,1975,NL,,
Rosepe01,World Series MVP,1975,ML,,
Fostege01,All-Star Game MVP,1976,ML,,
Benchjo01,Babe Ruth Award,1976,NL,,C
Palmeji01,Cy Young Award,1976,AL,,
Jonesra01,Cy Young Award,1976,NL,,
Scottge02,Gold Glove,1976,AL,,1B
Grichbo01,Gold Glove,1976,AL,,2B
Rodriau01,Gold Glove,1976,AL,,3B
Sundbji01,Gold Glove,1976,AL,,C
Evansdw01,Gold Glove,1976,AL,,OF
Manniri01,Gold Glove,1976,AL,,OF
Rudijo01,Gold Glove,1976,AL,,OF
Palmeji01,Gold Glove,1976,AL,,P
Belanma01,Gold Glove,1976,AL,,SS
Garvest01,Gold Glove,1976,NL,,1B
Morgajo02,Gold Glove,1976,NL,,2B
Schmimi01,Gold Glove,1976,NL,,3B
Benchjo01,Gold Glove,1976,NL,,C
Cedence01,Gold Glove,1976,NL,,OF
Geronce01,Gold Glove,1976,NL,,OF
Maddoga01,Gold Glove,1976,NL,,OF
Kaatji01,Gold Glove,1976,NL,,P
Conceda01,Gold Glove,1976,NL,,SS
Johnto01,Hutch Award,1976,ML,,
Suttodo01,Lou Gehrig Memorial Award,1976,ML,,
Munsoth01,Most Valuable Player,1976,AL,,
Morgajo02,Most Valuable Player,1976,NL,,
Rosepe01,Roberto Clemente Award,1976,ML,,
Campbbi02,Rolaids Relief Man Award,1976,AL,,
Eastwra01,Rolaids Relief Man Award,1976,NL,,
Fidryma01,Rookie of the Year,1976,AL,,
Metzgbu01,Rookie of the Year,1976,NL,Y,
Zachrpa01,Rookie of the Year,1976,NL,Y,
Chambch01,TSN All-Star,1976,AL,,1B
Grichbo01,TSN All-Star,1976,AL,,2B
Brettge01,TSN All-Star,1976,AL,,3B
Munsoth01,TSN All-Star,1976,AL,,C
Mcraeha01,TSN All-Star,1976,AL,,DH
Tananfr01,TSN All-Star,1976,AL,,LHP
Jacksre01,TSN All-Star,1976,AL,,OF
Rivermi01,TSN All-Star,1976,AL,,OF
Rudijo01,TSN All-Star,1976,AL,,OF
Palmeji01,TSN All-Star,1976,AL,,RHP
Belanma01,TSN All-Star,1976,AL,,SS
Montawi01,TSN All-Star,1976,NL,,1B
Morgajo02,TSN All-Star,1976,NL,,2B
Schmimi01,TSN All-Star,1976,NL,,3B
Boonebo01,TSN All-Star,1976,NL,,C
Jonesra01,TSN All-Star,1976,NL,,LHP
Cedence01,TSN All-Star,1976,NL,,OF
Fostege01,TSN All-Star,1976,NL,,OF
Griffke01,TSN All-Star,1976,NL,,OF
Suttodo01,TSN All-Star,1976,NL,,RHP
Conceda01,TSN All-Star,1976,NL,,SS
Campbbi02,TSN Fireman of the Year,1976,AL,,
Eastwra01,TSN Fireman of the Year,1976,NL,,
Morgajo02,TSN Major League Player of the Year,1976,ML,,
Palmeji01,TSN Pitcher of the Year,1976,AL,,
Jonesra01,TSN Pitcher of the Year,1976,NL,,
Munsoth01,TSN Player of the Year,1976,AL,,
Fostege01,TSN Player of the Year,1976,NL,,
Benchjo01,World Series MVP,1976,ML,,
Suttodo01,All-Star Game MVP,1977,ML,,
Jacksre01,Babe Ruth Award,1977,AL,,OF
Lylesp01,Cy Young Award,1977,AL,,
Carltst01,Cy Young Award,1977,NL,,
Spencji01,Gold Glove,1977,AL,,1B
Whitefr01,Gold Glove,1977,AL,,2B
Nettlgr01,Gold Glove,1977,AL,,3B
Sundbji01,Gold Glove,1977,AL,,C
Beniqju01,Gold Glove,1977,AL,,OF
Cowenal01,Gold Glove,1977,AL,,OF
Yastrca01,Gold Glove,1977,AL,,OF
Palmeji01,Gold Glove,1977,AL,,P
Belanma01,Gold Glove,1977,AL,,SS
Garvest01,Gold Glove,1977,NL,,1B
Morgajo02,Gold Glove,1977,NL,,2B
Schmimi01,Gold Glove,1977,NL,,3B
Benchjo01,Gold Glove,1977,NL,,C
Geronce01,Gold Glove,1977,NL,,OF
Maddoga01,Gold Glove,1977,NL,,OF
Parkeda01,Gold Glove,1977,NL,,OF
Kaatji01,Gold Glove,1977,NL,,P
Conceda01,Gold Glove,1977,NL,,SS
Mccovwi01,Hutch Award,1977,ML,,
Brocklo01,Lou Gehrig Memorial Award,1977,ML,,
Carewro01,Most Valuable Player,1977,AL,,
Fostege01,Most Valuable Player,1977,NL,,
Bakerdu01,NLCS MVP,1977,NL,,
Carewro01,Roberto Clemente Award,1977,ML,,
Campbbi02,Rolaids Relief Man Award,1977,AL,,
Fingero01,Rolaids Relief Man Award,1977,NL,,
Murraed02,Rookie of the Year,1977,AL,,
Dawsoan01,Rookie of the Year,1977,NL,,
Carewro01,TSN All-Star,1977,AL,,1B
Randowi01,TSN All-Star,1977,AL,,2B
Nettlgr01,TSN All-Star,1977,AL,,3B
Fiskca01,TSN All-Star,1977,AL,,C
Mcraeha01,TSN All-Star,1977,AL,,DH
Tananfr01,TSN All-Star,1977,AL,,LHP
Bondsbo01,TSN All-Star,1977,AL,,OF
Hislela01,TSN All-Star,1977,AL,,OF
Riceji01,TSN All-Star,1977,AL,,OF
Ryanno01,TSN All-Star,1977,AL,,RHP
Burleri01,TSN All-Star,1977,AL,,SS
Garvest01,TSN All-Star,1977,NL,,1B
Morgajo02,TSN All-Star,1977,NL,,2B
Schmimi01,TSN All-Star,1977,NL,,3B
Simmote01,TSN All-Star,1977,NL,,C
Carltst01,TSN All-Star,1977,NL,,LHP
Fostege01,TSN All-Star,1977,NL,,OF
Luzingr01,TSN All-Star,1977,NL,,OF
Parkeda01,TSN All-Star,1977,NL,,OF
Reuscri01,TSN All-Star,1977,NL,,RHP
Templga01,TSN All-Star,1977,NL,,SS
Campbbi02,TSN Fireman of the Year,1977,AL,,
Fingero01,TSN Fireman of the Year,1977,NL,,
Carewro01,TSN Major League Player of the Year,1977,ML,,
Ryanno01,TSN Pitcher of the Year,1977,AL,,
Carltst01,TSN Pitcher of the Year,1977,NL,,
Carewro01,TSN Player of the Year,1977,AL,,
Fostege01,TSN Player of the Year,1977,NL,,
Jacksre01,World Series MVP,1977,ML,,
Garvest01,All-Star Game MVP,1978,ML,,
Dentbu01,Babe Ruth Award,1978,AL,,SS
Guidrro01,Cy Young Award,1978,AL,,
Perryga01,Cy Young Award,1978,NL,,
Chambch01,Gold Glove,1978,AL,,1B
Whitefr01,Gold Glove,1978,AL,,2B
Nettlgr01,Gold Glove,1978,AL,,3B
Sundbji01,Gold Glove,1978,AL,,C
Evansdw01,Gold Glove,1978,AL,,OF
Lynnfr01,Gold Glove,1978,AL,,OF
Milleri01,Gold Glove,1978,AL,,OF
Palmeji01,Gold Glove,1978,AL,,P
Belanma01,Gold Glove,1978,AL,,SS
Hernake01,Gold Glove,1978,NL,,1B
Lopesda01,Gold Glove,1978,NL,,2B
Schmimi01,Gold Glove,1978,NL,,3B
Boonebo01,Gold Glove,1978,NL,,C
Maddoga01,Gold Glove,1978,NL,,OF
Parkeda01,Gold Glove,1978,NL,,OF
Valenel01,Gold Glove,1978,NL,,OF
Niekrph01,Gold Glove,1978,NL,,P
Bowala01,Gold Glove,1978,NL,,SS
Stargwi01,Hutch Award,1978,ML,,
Kessido01,Lou Gehrig Memorial Award,1978,ML,,
Riceji01,Most Valuable Player,1978,AL,,
Parkeda01,Most Valuable Player,1978,NL,,
Garvest01,NLCS MVP,1978,NL,,
Luzingr01,Roberto Clemente Award,1978,ML,,
Gossari01,Rolaids Relief Man Award,1978,AL,,
Fingero01,Rolaids Relief Man Award,1978,NL,,
Whitalo01,Rookie of the Year,1978,AL,,
Hornebo01,Rookie of the Year,1978,NL,,
Carewro01,TSN All-Star,1978,AL,,1B
Whitefr01,TSN All-Star,1978,AL,,2B
Nettlgr01,TSN All-Star,1978,AL,,3B
Sundbji01,TSN All-Star,1978,AL,,C
Staubru01,TSN All-Star,1978,AL,,DH
Guidrro01,TSN All-Star,1978,AL,,LHP
Hislela01,TSN All-Star,1978,AL,,OF
Lynnfr01,TSN All-Star,1978,AL,,OF
Riceji01,TSN All-Star,1978,AL,,OF
Palmeji01,TSN All-Star,1978,AL,,RHP
Yountro01,TSN All-Star,1978,AL,,SS
Garvest01,TSN All-Star,1978,NL,,1B
Lopesda01,TSN All-Star,1978,NL,,2B
Rosepe01,TSN All-Star,1978,NL,,3B
Simmote01,TSN All-Star,1978,NL,,C
Bluevi01,TSN All-Star,1978,NL,,LHP
Clarkja01,TSN All-Star,1978,NL,,OF
Fostege01,TSN All-Star,1978,NL,,OF
Parkeda01,TSN All-Star,1978,NL,,OF
Perryga01,TSN All-Star,1978,NL,,RHP
Bowala01,TSN All-Star,1978,NL,,SS
Gossari01,TSN Fireman of the Year,1978,AL,,
Fingero01,TSN Fireman of the Year,1978,NL,,
Guidrro01,TSN Major League Player of the Year,1978,ML,,
Guidrro01,TSN Pitcher of the Year,1978,AL,,
Bluevi01,TSN Pitcher of the Year,1978,NL,,
Riceji01,TSN Player of the Year,1978,AL,,
Parkeda01,TSN Player of the Year,1978,NL,,
Dentbu01,World Series MVP,1978,ML,,
Parkeda01,All-Star Game MVP,1979,ML,,
Stargwi01,Babe Ruth Award,1979,NL,,1B
Flanami01,Cy Young Award,1979,AL,,
Suttebr01,Cy Young Award,1979,NL,,
Coopece01,Gold Glove,1979,AL,,1B
Whitefr01,Gold Glove,1979,AL,,2B
Bellbu01,Gold Glove,1979,AL,,3B
Sundbji01,Gold Glove,1979,AL,,C
Evansdw01,Gold Glove,1979,AL,,OF
Lezcasi01,Gold Glove,1979,AL,,OF
Lynnfr01,Gold Glove,1979,AL,,OF
Palmeji01,Gold Glove,1979,AL,,P
Burleri01,Gold Glove,1979,AL,,SS
Hernake01,Gold Glove,1979,NL,,1B
Trillma01,Gold Glove,1979,NL,,2B
Schmimi01,Gold Glove,1979,NL,,3B
Boonebo01,Gold Glove,1979,NL,,C
Maddoga01,Gold Glove,1979,NL,,OF
Parkeda01,Gold Glove,1979,NL,,OF
Winfida01,Gold Glove,1979,NL,,OF
Niekrph01,Gold Glove,1979,NL,,P
Conceda01,Gold Glove,1979,NL,,SS
Brocklo01,Hutch Award,1979,ML,,
Niekrph01,Lou Gehrig Memorial Award,1979,ML,,
Baylodo01,Most Valuable Player,1979,AL,,
Hernake01,Most Valuable Player,1979,NL,Y,
Stargwi01,Most Valuable Player,1979,NL,Y,
Stargwi01,NLCS MVP,1979,NL,,
Thornan01,Roberto Clemente Award,1979,ML,,
Kernji01,Rolaids Relief Man Award,1979,AL,,
Suttebr01,Rolaids Relief Man Award,1979,NL,,
Castijo01,Rookie of the Year,1979,AL,Y,
Griffal01,Rookie of the Year,1979,AL,Y,
Sutclri01,Rookie of the Year,1979,NL,,
Coopece01,TSN All-Star,1979,AL,,1B
Grichbo01,TSN All-Star,1979,AL,,2B
Brettge01,TSN All-Star,1979,AL,,3B
Porteda02,TSN All-Star,1979,AL,,C
Baylodo01,TSN All-Star,1979,AL,,DH
Flanami01,TSN All-Star,1979,AL,,LHP
Lynnfr01,TSN All-Star,1979,AL,,OF
Riceji01,TSN All-Star,1979,AL,,OF
Singlke01,TSN All-Star,1979,AL,,OF
Kernji01,TSN All-Star,1979,AL,,RHP
Smallro02,TSN All-Star,1979,AL,,SS
Hernake01,TSN All-Star,1979,NL,,1B
Lopesda01,TSN All-Star,1979,NL,,2B
Schmimi01,TSN All-Star,1979,NL,,3B
Simmote01,TSN All-Star,1979,NL,,C
Carltst01,TSN All-Star,1979,NL,,LHP
Kingmda01,TSN All-Star,1979,NL,,OF
Morenom01,TSN All-Star,1979,NL,,OF
Winfida01,TSN All-Star,1979,NL,,OF
Niekrjo01,TSN All-Star,1979,NL,,RHP
Templga01,TSN All-Star,1979,NL,,SS
Kernji01,TSN Fireman of the Year,1979,AL,Y,
Marshmi01,TSN Fireman of the Year,1979,AL,Y,
Suttebr01,TSN Fireman of the Year,1979,NL,,
Stargwi01,TSN Major League Player of the Year,1979,ML,,
Flanami01,TSN Pitcher of the Year,1979,AL,,
Niekrjo01,TSN Pitcher of the Year,1979,NL,,
Baylodo01,TSN Player of the Year,1979,AL,,
Hernake01,TSN Player of the Year,1979,NL,,
Stargwi01,World Series MVP,1979,ML,,
Whitefr01,ALCS MVP,1980,AL,,
Griffke01,All-Star Game MVP,1980,ML,,
Mcgratu01,Babe Ruth Award,1980,NL,,RP
Stonest01,Cy Young Award,1980,AL,,
Carltst01,Cy Young Award,1980,NL,,
Coopece01,Gold Glove,1980,AL,,1B
Whitefr01,Gold Glove,1980,AL,,2B
Bellbu01,Gold Glove,1980,AL,,3B
Sundbji01,Gold Glove,1980,AL,,C
Lynnfr01,Gold Glove,1980,AL,,OF
Murphdw01,Gold Glove,1980,AL,,OF
Wilsowi02,Gold Glove,1980,AL,,OF
Norrimi01,Gold Glove,1980,AL,,P
Trammal01,Gold Glove,1980,AL,,SS
Hernake01,Gold Glove,1980,NL,,1B
Flynndo01,Gold Glove,1980,NL,,2B
Schmimi01,Gold Glove,1980,NL,,3B
Cartega01,Gold Glove,1980,NL,,C
Dawsoan01,Gold Glove,1980,NL,,OF
Maddoga01,Gold Glove,1980,NL,,OF
Winfida01,Gold Glove,1980,NL,,OF
Niekrph01,Gold Glove,1980,NL,,P
Smithoz01,Gold Glove,1980,NL,,SS
Brettge01,Hutch Award,1980,ML,,
Perezto01,Lou Gehrig Memorial Award,1980,ML,,
Brettge01,Most Valuable Player,1980,AL,,
Schmimi01,Most Valuable Player,1980,NL,,
Trillma01,NLCS MVP,1980,NL,,
Niekrph01,Roberto Clemente Award,1980,ML,,
Quiseda01,Rolaids Relief Man Award,1980,AL,,
Fingero01,Rolaids Relief Man Award,1980,NL,,
Charbjo01,Rookie of the Year,1980,AL,,
Howest01,Rookie of the Year,1980,NL,,
Coopece01,Silver Slugger,1980,AL,,1B
Randowi01,Silver Slugger,1980,AL,,2B
Brettge01,Silver Slugger,1980,AL,,3B
