Averyst01,1996,WS,ATL,NL,0,1,1,0,0,0,0,2,1,1,0,3,0,0.33,13.5,1,0,0,0,6,0,2,0,0,0
Bielemi01,1996,WS,ATL,NL,0,0,2,0,0,0,0,9,0,0,0,3,6,0,0,0,0,0,0,12,1,0,0,0,0
Clontbr01,1996,WS,ATL,NL,0,0,3,0,0,0,0,5,1,0,0,1,2,0.14,0,1,0,0,0,8,2,0,0,0,0
Glavito02,1996,WS,ATL,NL,0,1,1,1,0,0,0,21,4,1,0,3,8,0.17,1.29,0,0,0,0,28,0,2,2,0,0
Maddugr01,1996,WS,ATL,NL,1,1,2,2,0,0,0,47,14,3,0,1,5,0.24,1.72,0,0,1,0,59,0,3,0,0,3
Mcmicgr01,1996,WS,ATL,NL,0,0,2,0,0,0,0,3,5,3,1,0,1,0.62,,0,0,0,0,8,0,3,0,0,0
Neaglde01,1996,WS,ATL,NL,0,0,2,1,0,0,0,18,5,2,0,4,3,0.22,3,0,0,0,0,26,0,3,0,0,1
Smoltjo01,1996,WS,ATL,NL,1,1,2,2,0,0,0,42,6,1,0,8,14,0.12,0.64,0,0,0,0,56,0,2,0,0,0
Wadete01,1996,WS,ATL,NL,0,0,2,0,0,0,0,2,0,0,0,1,0,0,,0,0,0,0,3,0,0,0,0,0
Wohlema01,1996,WS,ATL,NL,0,0,4,0,0,0,0,13,7,3,1,2,4,0.35,6.23,1,1,0,0,22,3,3,0,0,0
Boehrbr01,1996,WS,NYA,AL,0,0,2,0,0,0,0,15,5,3,2,0,5,0.25,5.4,0,0,0,0,21,0,5,0,1,0
Coneda01,1996,WS,NYA,AL,1,0,1,1,0,0,0,18,4,1,0,4,3,0.2,1.5,0,0,0,0,24,0,1,0,0,1
Keyji01,1996,WS,NYA,AL,1,1,2,2,0,0,0,34,15,5,0,5,1,0.34,3.97,0,0,1,0,51,0,5,1,1,3
Lloydgr01,1996,WS,NYA,AL,1,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,1
Nelsoje01,1996,WS,NYA,AL,0,0,3,0,0,0,0,13,1,0,0,1,5,0.07,0,0,0,0,0,15,0,0,0,0,0
Pettian01,1996,WS,NYA,AL,1,1,2,2,0,0,0,32,11,7,1,4,5,0.27,5.91,0,0,0,0,45,0,7,1,0,2
Riverma01,1996,WS,NYA,AL,0,0,4,0,0,0,0,17,4,1,0,3,4,0.21,1.59,0,0,0,0,23,1,1,1,0,0
Rogerke01,1996,WS,NYA,AL,0,0,1,1,0,0,0,6,5,5,1,2,0,0.5,22.5,0,0,0,0,13,0,5,1,0,0
Weathda01,1996,WS,NYA,AL,0,0,3,0,0,0,0,9,2,1,0,3,3,0.2,3,1,0,0,1,14,0,1,0,1,0
Wettejo01,1996,WS,NYA,AL,0,0,5,0,0,0,4,13,4,1,0,1,6,0.22,2.08,1,0,0,0,19,5,1,0,0,0
Benitar01,1997,ALCS,BAL,AL,0,2,4,0,0,0,0,9,3,4,2,4,6,0.25,,0,0,0,0,16,2,4,0,0,0
Ericksc01,1997,ALCS,BAL,AL,1,0,2,2,0,0,0,38,15,6,2,1,6,0.3,4.26,0,0,0,0,51,0,7,0,0,2
Kamiesc01,1997,ALCS,BAL,AL,1,0,2,1,0,0,0,24,4,0,0,2,5,0.14,0,0,0,1,0,31,0,0,0,0,0
Keyji01,1997,ALCS,BAL,AL,0,0,2,1,0,0,0,21,5,2,1,3,7,0.2,2.57,0,0,3,0,31,0,2,0,0,1
Millsal01,1997,ALCS,BAL,AL,0,1,3,0,0,0,0,10,1,1,0,2,3,0.09,2.7,0,0,0,0,13,1,1,0,0,0
Mussimi01,1997,ALCS,BAL,AL,0,0,2,2,0,0,0,45,4,1,0,4,25,0.08,0.6,0,0,0,0,53,0,1,0,0,0
Myersra01,1997,ALCS,BAL,AL,0,1,4,0,0,0,1,16,6,3,0,3,7,0.27,5.06,0,0,0,0,25,3,3,0,0,0
Oroscje01,1997,ALCS,BAL,AL,0,0,2,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0
Rhodear01,1997,ALCS,BAL,AL,0,0,2,0,0,0,0,7,2,0,0,3,2,0.25,0,1,2,0,0,12,0,0,1,0,0
Anderbr02,1997,ALCS,CLE,AL,1,0,3,0,0,0,0,19,1,1,0,3,7,0.04,1.42,1,0,0,0,24,1,1,0,0,0
Assenpa01,1997,ALCS,CLE,AL,1,0,5,0,0,0,0,6,5,2,1,1,3,0.45,,0,0,0,0,12,0,2,0,0,0
Hershor01,1997,ALCS,CLE,AL,0,0,1,1,0,0,0,21,4,0,0,1,7,0.19,0,0,0,0,0,22,0,0,0,0,3
Jacksmi02,1997,ALCS,CLE,AL,0,0,5,0,0,0,0,13,1,0,0,1,7,0.07,0,0,0,0,0,14,1,0,0,0,1
Judenje01,1997,ALCS,CLE,AL,0,0,3,0,0,0,0,3,2,0,0,2,2,0.4,,1,0,0,0,7,0,0,0,0,0
Mesajo01,1997,ALCS,CLE,AL,1,0,4,0,0,0,2,16,5,2,0,3,5,0.23,3.38,1,0,0,0,24,3,2,0,0,0
Mormaal01,1997,ALCS,CLE,AL,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
Nagych01,1997,ALCS,CLE,AL,0,0,2,2,0,0,0,39,17,4,1,5,5,0.31,2.77,0,0,1,0,60,0,4,0,0,3
Ogeach01,1997,ALCS,CLE,AL,0,2,2,2,0,0,0,42,12,5,2,5,7,0.24,3.21,0,0,0,0,56,0,5,1,0,3
Plunker01,1997,ALCS,CLE,AL,1,0,1,0,0,0,0,2,1,0,0,0,0,0.33,0,0,0,0,0,3,1,0,0,0,0
Wrighja02,1997,ALCS,CLE,AL,0,0,1,1,0,0,0,9,6,5,3,2,3,0.4,15,0,0,0,0,17,0,5,0,0,0
Assenpa01,1997,ALDS1,CLE,AL,0,0,4,0,0,0,0,10,2,2,1,2,2,0.18,5.4,0,0,1,0,14,0,2,0,0,1
Hershor01,1997,ALDS1,CLE,AL,0,0,2,2,0,0,0,34,14,5,1,2,4,0.31,3.97,0,0,1,0,49,0,5,1,1,1
Jacksmi02,1997,ALDS1,CLE,AL,1,0,4,0,0,0,0,13,3,0,0,1,5,0.21,0,0,0,0,0,15,2,0,0,0,2
Mesajo01,1997,ALDS1,CLE,AL,0,0,2,0,0,0,1,10,5,1,1,1,2,0.33,2.7,0,0,1,0,17,2,1,0,0,0
Mormaal01,1997,ALDS1,CLE,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0
Nagych01,1997,ALDS1,CLE,AL,0,1,1,1,0,0,0,11,2,4,0,6,1,0.14,9.82,1,0,0,0,20,0,5,0,0,0
Ogeach01,1997,ALDS1,CLE,AL,0,0,1,0,0,0,0,16,2,1,1,0,1,0.11,1.69,0,0,0,0,18,1,1,1,0,0
Plunker01,1997,ALDS1,CLE,AL,0,1,1,0,0,0,0,4,4,4,2,0,1,0.5,27,0,0,0,0,8,0,4,0,0,0
Wrighja02,1997,ALDS1,CLE,AL,2,0,2,2,0,0,0,34,11,5,0,7,10,0.25,3.97,1,0,0,0,51,0,6,0,1,2
Boehrbr01,1997,ALDS1,NYA,AL,0,0,1,0,0,0,0,5,1,0,0,1,2,0.14,0,0,0,0,0,8,0,0,0,0,0
Coneda01,1997,ALDS1,NYA,AL,0,0,1,1,0,0,0,10,7,6,1,2,2,0.43,16.2,0,1,1,0,20,0,6,1,0,0
Goodedw01,1997,ALDS1,NYA,AL,0,0,1,1,0,0,0,17,5,1,1,3,5,0.22,1.59,0,0,0,0,25,0,1,0,0,0
Lloydgr01,1997,ALDS1,NYA,AL,0,0,2,0,0,0,0,4,0,0,0,0,1,0,,0,0,0,0,5,0,0,0,0,0
Mendora01,1997,ALDS1,NYA,AL,1,1,2,0,0,0,0,11,3,1,0,0,2,0.25,2.45,0,0,0,0,13,1,1,1,0,1
Nelsoje01,1997,ALDS1,NYA,AL,0,0,4,0,0,0,0,12,4,0,0,2,0,0.26,0,0,0,0,0,17,1,0,0,0,0
Pettian01,1997,ALDS1,NYA,AL,0,2,2,2,0,0,0,35,15,11,1,1,5,0.33,8.49,0,0,0,0,49,0,11,2,1,1
Riverma01,1997,ALDS1,NYA,AL,0,0,2,0,0,0,1,6,2,1,1,0,1,0.25,4.5,0,0,0,0,8,1,1,0,0,0
Stantmi02,1997,ALDS1,NYA,AL,0,0,3,0,0,0,0,3,1,0,0,1,3,0.25,,0,0,0,0,5,1,0,0,0,0
Wellsda01,1997,ALDS1,NYA,AL,1,0,1,1,1,0,0,27,5,1,0,0,1,0.15,1,0,0,0,0,33,0,1,0,0,0
Benitar01,1997,ALDS2,BAL,AL,0,0,3,0,0,0,0,9,3,1,1,2,4,0.25,3,0,0,0,0,14,1,1,0,0,0
Ericksc01,1997,ALDS2,BAL,AL,1,0,1,1,0,0,0,20,7,3,0,2,6,0.26,4.05,0,0,0,0,28,0,3,0,0,0
Keyji01,1997,ALDS2,BAL,AL,0,1,1,1,0,0,0,14,8,2,0,0,4,0.38,3.86,0,1,0,0,21,0,2,0,0,0
Mathete01,1997,ALDS2,BAL,AL,0,0,1,0,0,0,0,3,2,2,2,0,1,0.4,18,0,0,0,0,5,1,2,0,0,0
Millsal01,1997,ALDS2,BAL,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.33,0,0,0,0,0,3,0,0,0,0,0
Mussimi01,1997,ALDS2,BAL,AL,2,0,2,2,0,0,0,42,7,3,3,3,16,0.14,1.93,0,0,0,0,52,0,3,0,0,0
Myersra01,1997,ALDS2,BAL,AL,0,0,2,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,6,2,0,0,0,0
Oroscje01,1997,ALDS2,BAL,AL,0,0,2,0,0,0,0,4,1,0,0,0,1,0.25,0,0,0,0,0,4,0,0,0,0,1
Rhodear01,1997,ALDS2,BAL,AL,0,0,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0
Ayalabo01,1997,ALDS2,SEA,AL,0,0,1,0,0,0,0,4,4,6,1,3,2,0.5,40.5,1,0,0,0,11,0,6,0,0,0
Charlno01,1997,ALDS2,SEA,AL,0,0,2,0,0,0,0,7,2,0,0,0,1,0.25,0,0,0,0,0,8,1,0,0,0,0
Fasseje01,1997,ALDS2,SEA,AL,1,0,1,1,0,0,0,24,3,1,0,4,3,0.12,1.13,0,0,0,0,30,0,1,1,0,0
Johnsra05,1997,ALDS2,SEA,AL,0,2,2,2,1,0,0,39,14,8,3,6,16,0.28,5.54,0,0,0,0,56,0,8,1,0,2
Moyerja01,1997,ALDS2,SEA,AL,0,1,1,1,0,0,0,14,5,3,1,1,2,0.27,5.79,0,0,0,0,19,0,3,0,0,1
Slocuhe01,1997,ALDS2,SEA,AL,0,0,2,0,0,0,0,6,3,1,0,1,0,0.33,4.5,0,0,0,0,10,2,1,0,0,0
Spoljpa01,1997,ALDS2,SEA,AL,0,0,2,0,0,0,0,5,4,0,0,0,1,0.5,0,0,0,0,0,8,0,0,0,0,0
Timlimi01,1997,ALDS2,SEA,AL,0,0,1,0,0,0,0,2,3,4,1,1,1,0.6,54,1,0,0,0,6,0,4,0,0,0
Wellsbo01,1997,ALDS2,SEA,AL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,0,0,0,0,0
Cathemi01,1997,NLCS,ATL,NL,0,0,4,0,0,0,0,8,3,0,0,0,3,0.3,0,0,0,0,0,11,1,0,1,0,0
Embreal01,1997,NLCS,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0
Glavito02,1997,NLCS,ATL,NL,1,1,2,2,0,0,0,40,13,8,0,11,9,0.27,5.4,3,0,1,0,62,0,8,2,0,2
Ligteke01,1997,NLCS,ATL,NL,0,0,2,0,0,0,0,9,1,0,0,0,4,0.11,0,0,0,0,0,10,1,0,1,0,1
Maddugr01,1997,NLCS,ATL,NL,0,2,2,2,0,0,0,39,9,2,0,4,16,0.19,1.38,1,0,1,0,53,0,7,1,0,1
Neaglde01,1997,NLCS,ATL,NL,1,0,2,1,1,1,0,36,5,0,0,1,9,0.12,0,0,0,1,0,42,1,0,0,0,0
Smoltjo01,1997,NLCS,ATL,NL,0,1,1,1,0,0,0,18,5,5,1,5,9,0.22,7.5,2,0,0,0,27,0,5,0,0,0
Wohlema01,1997,NLCS,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0
Brownke01,1997,NLCS,FLO,NL,2,0,2,2,1,0,0,45,16,7,2,5,11,0.27,4.2,0,0,1,0,66,0,7,2,0,0
Cookde01,1997,NLCS,FLO,NL,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,8,0,0,0,0,0
Fernaal01,1997,NLCS,FLO,NL,0,1,1,1,0,0,0,8,6,5,2,1,3,0.42,16.88,0,0,0,0,15,0,5,0,0,0
Heredfe01,1997,NLCS,FLO,NL,0,0,2,0,0,0,0,10,3,2,0,2,4,0.25,5.4,0,0,0,0,15,0,2,0,1,0
Hernali01,1997,NLCS,FLO,NL,2,0,2,1,1,0,0,32,5,1,1,2,16,0.14,0.84,0,0,0,0,38,0,1,0,1,0
Leiteal01,1997,NLCS,FLO,NL,0,1,2,1,0,0,0,25,13,4,1,2,6,0.38,4.32,0,0,0,0,38,0,4,2,0,1
Nenro01,1997,NLCS,FLO,NL,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
Powelja04,1997,NLCS,FLO,NL,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
Saundto01,1997,NLCS,FLO,NL,0,0,1,1,0,0,0,16,4,2,0,3,3,0.23,3.38,0,0,0,0,22,0,2,1,1,1
Vosbeed01,1997,NLCS,FLO,NL,0,0,2,0,0,0,0,8,2,0,0,1,3,0.22,0,0,0,0,0,10,2,0,0,0,1
Brownke01,1997,NLDS1,FLO,NL,0,0,1,1,0,0,0,21,4,1,1,0,5,0.16,1.29,0,0,0,0,24,0,1,0,0,0
Cookde01,1997,NLDS1,FLO,NL,1,0,2,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,10,1,0,0,0,0
Fernaal01,1997,NLDS1,FLO,NL,1,0,1,1,0,0,0,21,7,2,2,0,5,0.25,2.57,0,0,0,0,28,0,2,0,0,1
Hernali01,1997,NLDS1,FLO,NL,0,0,1,0,0,0,0,12,3,1,0,0,3,0.2,2.25,0,0,0,0,15,0,1,0,0,0
Leiteal01,1997,NLDS1,FLO,NL,0,0,1,1,0,0,0,12,7,4,1,3,3,0.5,9,0,1,0,0,20,0,4,2,1,1
Nenro01,1997,NLDS1,FLO,NL,1,0,2,0,0,0,0,6,1,0,0,2,2,0.12,0,0,1,0,0,10,2,1,0,0,0
Alvarwi01,1997,NLDS1,SFN,NL,0,1,1,1,0,0,0,18,6,4,1,4,4,0.26,6,0,0,0,0,27,0,4,0,0,1
Beckro01,1997,NLDS1,SFN,NL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,0,0,1
Estessh01,1997,NLDS1,SFN,NL,0,0,1,1,0,0,0,9,5,5,1,4,3,0.35,15,0,0,0,0,18,0,5,0,0,0
Henrydo01,1997,NLDS1,SFN,NL,0,0,1,0,0,0,0,6,1,0,0,3,2,0.16,0,1,0,0,0,9,0,0,0,0,1
Hernaro01,1997,NLDS1,SFN,NL,0,1,3,0,0,0,0,4,5,3,0,3,1,0.62,,1,0,0,0,12,2,3,1,0,0
Rodriri02,1997,NLDS1,SFN,NL,0,0,2,0,0,0,0,3,1,0,0,0,0,0.25,,0,0,0,0,4,0,0,0,0,0
Rueteki01,1997,NLDS1,SFN,NL,0,0,1,1,0,0,0,21,4,1,1,3,5,0.16,1.29,0,0,0,0,28,0,1,0,0,0
Tavarju01,1997,NLDS1,SFN,NL,0,1,3,0,0,0,0,12,4,2,1,2,0,0.26,4.5,1,0,1,0,18,0,2,0,0,1
Cathemi01,1997,NLDS2,ATL,NL,0,0,1,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0
Glavito02,1997,NLDS2,ATL,NL,1,0,1,1,0,0,0,18,5,3,0,5,4,0.21,4.5,0,0,0,0,28,0,3,0,0,0
Maddugr01,1997,NLDS2,ATL,NL,1,0,1,1,1,0,0,27,7,1,0,1,6,0.21,1,0,0,0,0,33,0,1,0,0,1
Smoltjo01,1997,NLDS2,ATL,NL,1,0,1,1,1,0,0,27,3,1,1,1,11,0.09,1,0,0,0,0,32,0,1,0,0,1
Wohlema01,1997,NLDS2,ATL,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,0,0,0
Garcira03,1997,NLDS2,HOU,NL,0,0,2,0,0,0,0,3,1,0,0,1,1,0.25,0,0,0,0,0,5,0,2,0,0,0
Hamptmi01,1997,NLDS2,HOU,NL,0,1,1,1,0,0,0,14,2,6,1,8,2,0.12,11.57,0,0,0,0,24,0,6,0,0,0
Kileda01,1997,NLDS2,HOU,NL,0,1,1,1,0,0,0,21,2,2,1,2,4,0.09,2.57,0,0,0,0,25,0,2,0,1,0
Limajo01,1997,NLDS2,HOU,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1
Magnami01,1997,NLDS2,HOU,NL,0,0,2,0,0,0,0,6,4,1,0,0,2,0.4,4.5,0,0,0,0,10,1,3,0,0,0
Martito02,1997,NLDS2,HOU,NL,0,0,2,0,0,0,0,2,1,0,0,1,0,0.33,0,0,0,0,0,4,1,1,0,0,0
Reynosh01,1997,NLDS2,HOU,NL,0,1,1,1,0,0,0,18,5,2,1,1,5,0.22,3,0,0,0,0,23,0,2,0,0,1
Sprinru01,1997,NLDS2,HOU,NL,0,0,2,0,0,0,0,5,2,1,0,1,3,0.28,5.4,0,0,0,0,8,0,1,0,0,0
Wagnebi02,1997,NLDS2,HOU,NL,0,0,1,0,0,0,0,3,3,2,0,0,2,0.5,18,0,0,0,0,6,1,2,0,0,0
Anderbr02,1997,WS,CLE,AL,0,0,3,0,0,0,1,11,2,1,0,0,2,0.15,2.45,0,0,0,0,13,1,1,0,0,0
Assenpa01,1997,WS,CLE,AL,0,0,5,0,0,0,0,12,5,0,0,0,6,0.29,0,0,0,0,0,17,1,0,0,0,0
Hershor01,1997,WS,CLE,AL,0,2,2,2,0,0,0,30,15,13,3,6,5,0.35,11.7,0,0,0,0,49,0,13,1,0,1
Jacksmi02,1997,WS,CLE,AL,0,0,4,0,0,0,0,14,5,1,0,3,4,0.26,1.93,1,0,0,0,22,0,1,0,0,0
Judenje01,1997,WS,CLE,AL,0,0,2,0,0,0,0,6,2,1,0,2,0,0.25,4.5,0,1,0,0,10,0,1,0,0,0
Mesajo01,1997,WS,CLE,AL,0,0,5,0,0,0,1,15,10,3,0,1,5,0.41,5.4,0,1,0,0,26,4,3,0,1,0
Mormaal01,1997,WS,CLE,AL,0,0,2,0,0,0,0,1,0,0,0,2,1,0,,0,0,0,0,4,0,2,0,0,0
Nagych01,1997,WS,CLE,AL,0,1,2,1,0,0,0,21,8,5,3,5,5,0.28,6.43,1,0,0,0,33,1,6,0,0,2
Ogeach01,1997,WS,CLE,AL,2,0,2,2,0,0,0,35,11,2,0,3,5,0.25,1.54,0,0,1,0,49,0,2,0,1,1
Plunker01,1997,WS,CLE,AL,0,1,3,0,0,0,0,9,3,3,0,4,3,0.27,9,1,0,0,0,15,0,4,0,0,1
Wrighja02,1997,WS,CLE,AL,1,0,2,2,0,0,0,37,7,4,2,10,12,0.16,2.92,0,1,0,0,52,0,4,0,0,2
Alfonan01,1997,WS,FLO,NL,0,0,3,0,0,0,0,19,6,0,0,1,5,0.25,0,0,0,0,0,25,1,0,0,0,1
Brownke01,1997,WS,FLO,NL,0,2,2,2,0,0,0,33,15,10,1,5,6,0.37,8.18,0,0,0,0,48,0,10,1,2,3
Cookde01,1997,WS,FLO,NL,1,0,3,0,0,0,0,11,1,0,0,1,5,0.09,0,0,0,0,0,13,0,0,1,0,0
Heredfe01,1997,WS,FLO,NL,0,0,4,0,0,0,0,16,2,0,0,1,5,0.11,,0,0,0,0,19,0,0,0,0,0
Hernali01,1997,WS,FLO,NL,2,0,2,2,0,0,0,41,15,8,3,10,7,0.28,5.27,0,1,0,0,65,0,9,2,0,2
Leiteal01,1997,WS,FLO,NL,0,0,2,2,0,0,0,32,10,6,1,10,10,0.24,5.06,1,0,0,0,52,0,9,1,0,2
Nenro01,1997,WS,FLO,NL,0,0,4,0,0,0,2,14,8,4,0,2,7,0.38,7.71,0,0,0,0,24,3,5,0,1,0
Powelja04,1997,WS,FLO,NL,1,0,4,0,0,0,0,11,5,3,1,4,2,0.33,7.36,0,0,0,0,19,2,3,0,0,1
Saundto01,1997,WS,FLO,NL,0,1,1,1,0,0,0,6,7,6,1,3,2,0.53,27,0,0,0,0,16,0,6,0,0,0
Vosbeed01,1997,WS,FLO,NL,0,0,2,0,0,0,0,9,3,2,0,3,2,0.27,6,1,0,0,0,14,1,2,0,0,0
Assenpa01,1998,ALCS,CLE,AL,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0
Burbada01,1998,ALCS,CLE,AL,1,0,3,0,0,0,0,18,3,2,0,5,8,0.13,3,0,2,0,0,27,0,4,0,0,0
Colonba01,1998,ALCS,CLE,AL,1,0,1,1,1,0,0,27,4,1,0,4,3,0.14,1,0,0,0,0,32,0,1,1,0,3
Goodedw01,1998,ALCS,CLE,AL,0,1,1,1,0,0,0,14,3,3,1,3,3,0.18,5.79,0,0,0,0,20,0,3,0,1,1
Jacksmi02,1998,ALCS,CLE,AL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0
Nagych01,1998,ALCS,CLE,AL,0,1,2,2,0,0,0,29,13,4,1,1,6,0.31,3.72,0,0,0,0,44,0,7,0,1,0
Ogeach01,1998,ALCS,CLE,AL,0,1,2,1,0,0,0,20,9,6,1,5,4,0.32,8.1,0,0,2,0,36,0,6,1,0,0
Pooleji02,1998,ALCS,CLE,AL,0,0,4,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0
Reedst01,1998,ALCS,CLE,AL,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
Shueypa01,1998,ALCS,CLE,AL,0,0,5,0,0,0,0,19,4,0,0,7,7,0.2,0,2,1,0,0,28,3,0,0,1,1
Wrighja02,1998,ALCS,CLE,AL,0,1,2,1,0,0,0,20,7,6,1,8,4,0.3,8.1,0,1,0,0,32,0,6,1,0,2
Coneda01,1998,ALCS,NYA,AL,1,0,2,2,0,0,0,39,12,6,2,6,13,0.24,4.15,0,0,0,0,56,0,6,0,0,1
Hernaor01,1998,ALCS,NYA,AL,1,0,1,1,0,0,0,21,3,0,0,2,6,0.12,0,0,0,1,0,27,0,0,0,0,0
Lloydgr01,1998,ALCS,NYA,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.5,0,0,0,0,0,2,1,0,0,0,0
Mendora01,1998,ALCS,NYA,AL,0,0,2,0,0,0,0,13,4,0,0,0,1,0.23,0,0,0,0,0,17,0,0,0,0,0
Nelsoje01,1998,ALCS,NYA,AL,0,1,3,0,0,0,0,4,3,3,0,1,3,0.42,,0,0,2,0,10,1,3,0,0,0
Pettian01,1998,ALCS,NYA,AL,0,1,1,1,0,0,0,14,8,6,4,3,1,0.36,11.57,0,0,0,0,25,0,6,0,0,0
Riverma01,1998,ALCS,NYA,AL,0,0,4,0,0,0,1,17,0,0,0,1,5,0,0,0,0,0,0,17,3,0,0,0,1
Stantmi02,1998,ALCS,NYA,AL,0,0,3,0,0,0,0,11,2,0,0,1,4,0.16,0,1,0,0,0,13,1,0,0,0,1
Wellsda01,1998,ALCS,NYA,AL,2,0,2,2,0,0,0,47,12,5,3,2,18,0.21,2.87,0,1,2,0,60,0,5,0,1,2
Corsiji01,1998,ALDS1,BOS,AL,0,0,2,0,0,0,0,9,1,0,0,1,2,0.1,0,0,0,0,0,11,1,0,0,0,0
Eckerde01,1998,ALDS1,BOS,AL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,1,1,0,0,0
Gordoto01,1998,ALDS1,BOS,AL,0,1,2,0,0,0,0,9,4,3,0,4,1,0.33,9,0,1,0,0,16,2,3,0,0,1
Lowede01,1998,ALDS1,BOS,AL,0,0,2,0,0,0,0,13,3,1,0,1,2,0.2,2.08,1,0,1,0,17,0,1,0,0,1
Martipe02,1998,ALDS1,BOS,AL,1,0,1,1,0,0,0,21,6,3,2,0,8,0.22,3.86,0,1,0,0,27,0,3,0,0,0
Saberbr01,1998,ALDS1,BOS,AL,0,1,1,1,0,0,0,21,4,3,3,1,7,0.16,3.86,0,0,0,0,26,0,3,0,0,0
Schoupe01,1998,ALDS1,BOS,AL,0,0,1,1,0,0,0,16,2,0,0,4,1,0.11,0,0,0,0,0,21,0,0,0,0,0
Swindgr01,1998,ALDS1,BOS,AL,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1
Wakefti01,1998,ALDS1,BOS,AL,0,1,1,1,0,0,0,4,3,5,0,2,1,0.5,33.75,0,0,1,0,10,0,5,0,1,0
Wasdijo01,1998,ALDS1,BOS,AL,0,0,1,0,0,0,0,5,2,2,1,1,2,0.28,10.8,0,0,1,0,9,0,2,0,0,0
Assenpa01,1998,ALDS1,CLE,AL,0,0,3,0,0,0,0,3,2,0,0,0,2,0.4,,0,0,0,0,5,1,0,0,0,0
Burbada01,1998,ALDS1,CLE,AL,1,0,1,0,0,0,0,16,4,3,0,2,4,0.22,5.06,0,0,0,0,21,0,3,0,1,1
Colonba01,1998,ALDS1,CLE,AL,0,0,1,1,0,0,0,17,5,1,1,3,3,0.25,1.59,1,0,0,0,23,0,1,0,0,1
Goodedw01,1998,ALDS1,CLE,AL,0,0,1,1,0,0,0,1,1,2,0,2,1,0.5,54,0,0,0,0,4,0,2,0,0,0
Jacksmi02,1998,ALDS1,CLE,AL,0,0,3,0,0,0,3,12,3,2,1,1,1,0.21,4.5,0,0,0,0,15,3,2,0,0,1
Jonesdo01,1998,ALDS1,CLE,AL,0,0,1,0,0,0,0,8,3,2,1,1,1,0.27,6.75,0,0,0,0,12,0,2,0,0,0
Nagych01,1998,ALDS1,CLE,AL,1,0,1,1,0,0,0,24,4,1,0,0,3,0.14,1.13,0,0,0,0,28,0,1,0,0,0
Pooleji02,1998,ALDS1,CLE,AL,0,0,2,0,0,0,0,3,1,0,0,1,2,0.33,,0,0,0,0,5,0,0,1,0,0
Reedst01,1998,ALDS1,CLE,AL,1,0,2,0,0,0,0,2,1,3,0,1,1,0.33,,0,0,1,0,5,0,3,0,0,0
Shueypa01,1998,ALDS1,CLE,AL,0,0,3,0,0,0,0,9,3,0,0,1,4,0.27,0,0,0,0,0,13,0,0,0,1,0
Wrighja02,1998,ALDS1,CLE,AL,0,1,1,1,0,0,0,13,7,6,2,2,6,0.35,12.46,0,0,1,0,23,0,6,0,0,0
Coneda01,1998,ALDS2,NYA,AL,1,0,1,1,0,0,0,17,2,0,0,1,6,0.11,0,0,0,0,0,20,0,0,1,0,0
Lloydgr01,1998,ALDS2,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nelsoje01,1998,ALDS2,NYA,AL,0,0,2,0,0,0,0,8,2,0,0,1,2,0.22,0,0,0,0,0,10,0,0,0,0,1
